Steps,Time (ns),RMSD_rec,RMSD_lig
0.0,0.0,1.2313626505564363,0.9799183593052564
1.0,4e-06,1.168436690590174,0.9365247807712043
2.0,8e-06,1.1883187520949232,0.9409885185662583
3.0,1.2e-05,1.1829643191268882,0.9023938155138747
4.0,1.6e-05,1.1427273726584746,0.9424362238713262
5.0,1.9999999999999998e-05,1.1341155872512139,0.9987202163693804
6.0,2.4e-05,1.1455607861059862,1.0053681518277395
7.0,2.8e-05,1.1324668039519372,1.0148629598025485
8.0,3.2e-05,1.0769518309956163,1.0202327248259544
9.0,3.6e-05,1.0751959623358127,1.0100205370868278
10.0,3.9999999999999996e-05,1.036993493294072,1.0018557998817488
11.0,4.4e-05,1.0515549272050766,1.016319894236548
12.0,4.8e-05,1.059935184523488,0.9846878401772857
13.0,5.2e-05,1.0533973375079755,0.9854866346714041
14.0,5.6e-05,1.0646893147800758,0.9893949936549391
15.0,5.9999999999999995e-05,1.0683377082783014,0.9911907320438307
16.0,6.4e-05,1.0697369329483433,1.0128074645413443
17.0,6.8e-05,1.091165957434797,1.0032580683961814
18.0,7.2e-05,1.0782467499317336,0.9837384582550477
19.0,7.599999999999999e-05,1.106265110158489,1.0027667590985219
20.0,7.999999999999999e-05,1.1187993356448125,0.9263834844035707
21.0,8.4e-05,1.0852857414192936,0.9243305232621807
22.0,8.8e-05,1.049646819368228,0.9466323779280595
23.0,9.2e-05,1.0844106565515168,0.9375747183898333
24.0,9.6e-05,1.1240377850909862,0.9150485676293805
25.0,9.999999999999999e-05,1.1181011282603812,0.9110804619831476
26.0,0.000104,1.0984267520113498,0.943732409125137
27.0,0.000108,1.0538258673069816,0.9470005250903033
28.0,0.000112,1.017307446684519,0.9213935028756985
29.0,0.000116,0.9919167308937917,0.9012669983463933
30.0,0.00011999999999999999,1.0149617120970509,0.9424750831116179
31.0,0.000124,1.0069001965996867,0.9590678713514095
32.0,0.000128,1.0426290088168693,0.9186532022341115
33.0,0.00013199999999999998,1.0337897500031354,0.8821878017726859
34.0,0.000136,1.0434968760723056,0.9012403733525315
35.0,0.00014,1.0510397594289456,0.8955051017648152
36.0,0.000144,1.0930347324545961,0.8682987592323128
37.0,0.000148,1.133142764575389,0.8465184073094154
38.0,0.00015199999999999998,1.0918535283328517,0.8728616702197409
39.0,0.000156,1.0360036353653188,0.865697577153674
40.0,0.00015999999999999999,1.053107632567603,0.8569863443528818
41.0,0.000164,1.077563111274634,0.9158046023681758
42.0,0.000168,1.028533263257563,0.9329951048542996
43.0,0.00017199999999999998,0.9986449891377852,0.8856029678489346
