Steps,Time (ns),RMSD_rec,RMSD_lig
0.0,0.0,0.8870647590874348,1.2794472439722693
1.0,4e-06,0.8897780803509658,1.2485145396669974
2.0,8e-06,0.8548094810624189,1.2353909875751115
3.0,1.2e-05,0.8430111161726019,1.1976338039382588
4.0,1.6e-05,0.8323602827560188,1.210876876209333
5.0,1.9999999999999998e-05,0.8005419160904779,1.148467616833401
6.0,2.4e-05,0.8186471276133547,1.1197850974828474
7.0,2.8e-05,0.8681483730048478,1.1187427067116709
8.0,3.2e-05,0.8436841834005067,1.1333240873564674
9.0,3.6e-05,0.8513511084249534,1.1333754752689211
10.0,3.9999999999999996e-05,0.8504656872204561,1.1615655197880594
11.0,4.4e-05,0.8225782693042761,1.187561040225932
12.0,4.8e-05,0.8234697727648885,1.1680931914080261
13.0,5.2e-05,0.8232613539562911,1.1054508282431459
14.0,5.6e-05,0.8074713731596989,1.1201510541747488
15.0,5.9999999999999995e-05,0.8000569395898262,1.1483605104760948
16.0,6.4e-05,0.785346250817109,1.1283815770666468
17.0,6.8e-05,0.7876837702840986,1.1098818936390304
18.0,7.2e-05,0.8198896260980159,1.0976961419727012
19.0,7.599999999999999e-05,0.8152652472320323,1.0686230995780044
20.0,7.999999999999999e-05,0.8084944358281375,1.0534075948326453
21.0,8.4e-05,0.8396315927921596,1.065806357117527
22.0,8.8e-05,0.8226816070524137,1.0997805420454547
23.0,9.2e-05,0.8128031597465504,1.0954534271687166
24.0,9.6e-05,0.796598390905846,1.06493811102778
25.0,9.999999999999999e-05,0.7971086011106167,1.0594680635280338
26.0,0.000104,0.8044805787834106,1.0900702449367132
27.0,0.000108,0.8389128606469218,1.110277068750844
28.0,0.000112,0.8705398446502522,1.1369434265385692
29.0,0.000116,0.801994124829202,1.1408400022760736
30.0,0.00011999999999999999,0.8052833040858178,1.1653624335335866
31.0,0.000124,0.809518038384302,1.1276114537757838
32.0,0.000128,0.8107234889407932,1.1334517036313183
33.0,0.00013199999999999998,0.7957272284907456,1.1281545262712684
34.0,0.000136,0.7856262646570547,1.085103291593751
35.0,0.00014,0.8201777254104181,1.1002366354973763
36.0,0.000144,0.7827015215072696,1.0566197639911024
37.0,0.000148,0.8008572970780339,1.0661755689854822
38.0,0.00015199999999999998,0.8233956839468737,1.0993157162825642
39.0,0.000156,0.8299867114335747,1.115470643669863
40.0,0.00015999999999999999,0.803665824658974,1.1168784227963897
41.0,0.000164,0.8605343175817347,1.1434194582933157
42.0,0.000168,0.857002909049832,1.170773805598519
43.0,0.00017199999999999998,0.8292490022017157,1.1525751057788933
44.0,0.000176,0.8450114744047112,1.1421018822823186
45.0,0.00017999999999999998,0.8712553956448068,1.1403978950709623
46.0,0.000184,0.8231974489195346,1.1153458188303096
47.0,0.000188,0.8262157009232857,1.0984189727135383
48.0,0.000192,0.8379140803315865,1.0896012952199579
49.0,0.000196,0.854066367967832,1.1764651464023135
50.0,0.00019999999999999998,0.8694265738723305,1.1510861103160734
51.0,0.000204,0.8342407925898401,1.1208739794797977
52.0,0.000208,0.879755305989163,1.0657581413214783
